date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2012:01:16%20GMT	http://0.gravatar.com/js/hovercards/hovercards.min.js?ver=2024224d47d929f88574eb4a47e5b1778b683b87e7f6078bb6a33f34c1178752e83406	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/0.gravatar.com/js/hovercards/hovercards.min.647d9.delayed	(from https://isteflonbannedinuk.wordpress.com/)
17:31:17	35429/35429	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2017:30:41%20GMT	https://isteflonbannedinuk.wordpress.com/wp-content/uploads/2023/03/teflon-pan-on-cooker.jpg?w=1000	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/isteflonbannedinuk.wordpress.com/wp-content/uploads/2023/03/teflon-pan-on-cooker001f.jpg	(from https://isteflonbannedinuk.wordpress.com/)
17:31:17	13065/13065	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660a8ddd-3309%22	https://0.gravatar.com/js/hovercards/hovercards.min.js?ver=2024224d47d929f88574eb4a47e5b1778b683b87e7f6078bb6a33f34c1178752e83406	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/0.gravatar.com/js/hovercards/hovercards.min47d9.js	(from https://isteflonbannedinuk.wordpress.com/)
17:31:18	655/655	---MCZ	200	added ('OK')	application/javascript	etag:W/1125-1684461127512.7102	https://s2.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgroho.js?m=1610363240i	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/s2.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgrohoe8bd.js	(from https://isteflonbannedinuk.wordpress.com/)
17:31:18	78969/78969	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2012:01:18%20GMT	https://isteflonbannedinuk.wordpress.com/GET	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/isteflonbannedinuk.wordpress.com/GET	(from https://isteflonbannedinuk.wordpress.com/)
17:31:18	8203/8203	---M--	200	added ('OK')	image/png	etag:%226466d62e-200b%22	https://s2.wp.com/i/logo/wpcom-gray-white.png	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/s2.wp.com/i/logo/wpcom-gray-white.png	(from https://isteflonbannedinuk.wordpress.com/)
17:31:19	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2012:01:19%20GMT	https://isteflonbannedinuk.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/livro//home	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/isteflonbannedinuk.wordpress.com/wp-admin/site-editor0d50.php	(from https://isteflonbannedinuk.wordpress.com/)
17:31:19	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2012:01:19%20GMT	https://isteflonbannedinuk.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fisteflonbannedinuk.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Flivro%2F%2Fhome&reauth=1	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/isteflonbannedinuk.wordpress.com/wp-login80a8.php	(from https://isteflonbannedinuk.wordpress.com/)
17:31:19	15504/15504	---MCZ	200	added ('OK')	text/css	etag:W/18324-1705283922160.1887	https://s0.wp.com/wp-content/mu-plugins/actionbar/actionbar.css?v=20240115	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/s0.wp.com/wp-content/mu-plugins/actionbar/actionbarf84d.css	(from https://isteflonbannedinuk.wordpress.com/)
17:31:20	8426/8426	---MCZ	200	added ('OK')	application/javascript	etag:W/15307-1700657605752.4011	https://s0.wp.com/wp-content/mu-plugins/actionbar/actionbar.js?v=20231122	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/s0.wp.com/wp-content/mu-plugins/actionbar/actionbar4dc1.js	(from https://isteflonbannedinuk.wordpress.com/)
17:31:20	17026/17026	---MCZ	200	added ('OK')	application/javascript	etag:W/%226643db9f-4282%22	https://s1.wp.com/_static/??/wp-content/blog-plugins/wordads-classes/js/watl.js,/wp-content/mu-plugins/widgets/eu-cookie-law/templates/eu-cookie-law.js?m=1715723159j	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/s1.wp.com/_static/indexd98a.html	(from https://isteflonbannedinuk.wordpress.com/)
17:31:21	12788/12788	---MCZ	200	added ('OK')	application/javascript	etag:W/12827-1705538370238.4058	http://stats.wp.com/w.js?67	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/stats.wp.com/w735b.js	(from https://isteflonbannedinuk.wordpress.com/)
17:31:21	431/431	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2001%20Jun%202024%2012:01:20%20GMT	https://isteflonbannedinuk.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/isteflonbannedinuk.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	(from https://isteflonbannedinuk.wordpress.com/)
17:31:21	43/43	---M--	200	added ('OK')	image/gif	date:Sat,%2001%20Jun%202024%2012:01:21%20GMT	https://pixel.wp.com/b.gif?v=noscript	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/pixel.wp.com/b0b80.gif	(from https://isteflonbannedinuk.wordpress.com/)
17:31:22	5659/5659	---MCZ	200	added ('OK')	application/javascript	etag:W/%226554fa53-161b%22	https://isteflonbannedinuk.wordpress.com/wp-content/js/bilmur.min.js?i=11&m=202422	C:/My%20Web%20Sites/Is%20Teflon%20Banned%20In%20UK/isteflonbannedinuk.wordpress.com/wp-content/js/bilmur.min60b2.js	(from https://isteflonbannedinuk.wordpress.com/)
17:31:22	347/347	---MCZ	200	added ('OK')	text/plain	date:Sat,%2001%20Jun%202024%2012:01:22%20GMT	https://s1.wp.com/robots.txt		(from https://isteflonbannedinuk.wordpress.com/)
